,StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed
160,575680,18,20000727,1,2019,Jerami Grant,OKC,SF,77,20000018,2019-06-24T22:18:50,80,2236.9,2975,30,465.9,937.4,56.6,64.5,334.9,603.7,63.2,131.0,333.7,44.6,178.8,251.7,80.9,109.3,365.6,475.0,4.8,14.9,10.7,90.0,69.5,113.9,76.3,243.7,1241.5,1048.2,67.4,18.3,5.4,1.4,4.2,8.8,17.6,2420.3,2371.1,2420.3,341.7,5.2,0.0,2371.1,False
161,576399,23,20000730,1,2019,Solomon Hill,NO,SF,15,20000023,2019-06-24T22:18:50,44,533.2,1000,33,77.5,202.7,43.5,53.8,41.0,87.7,53.3,36.4,115.0,36.1,26.2,36.4,81.9,38.7,112.8,151.5,5.3,13.1,10.2,62.6,26.2,11.4,35.3,91.1,217.5,218.8,56.6,10.9,9.8,1.6,1.2,15.8,11.9,570.8,576.6,570.8,-144.7,0.0,0.0,576.6,False
162,576400,21,20000733,1,2019,C.J. Miles,MEM,SF,1,20000021,2019-06-24T22:18:50,53,636.7,975,34,127.6,354.2,41.0,53.4,51.3,123.0,47.5,76.3,231.2,37.6,54.7,66.1,94.3,14.8,93.4,108.2,2.2,12.4,8.1,41.0,29.6,17.1,34.2,90.0,386.1,383.3,57.4,12.4,8.4,2.0,2.1,10.6,21.9,683.4,697.4,683.4,-18.2,0.0,0.0,697.4,False
163,577209,1,20000737,1,2019,Ian Mahinmi,WAS,C,6,20000001,2019-06-24T22:18:50,34,445.5,566,51,53.5,118.5,51.5,52.6,50.1,100.2,57.0,3.9,18.2,21.4,47.8,69.5,78.5,54.7,91.1,145.8,11.7,20.2,15.9,28.5,28.5,18.2,23.9,95.7,158.3,149.0,60.5,15.7,8.4,3.1,3.5,15.8,14.8,492.2,468.1,492.2,-39.9,1.3,0.0,468.1,False
164,575681,18,20000742,1,2019,Paul George,OKC,SF,77,20000018,2019-06-24T22:18:50,77,4092.0,3236,30,805.3,1838.3,49.9,60.3,472.7,976.1,55.1,332.6,862.2,44.0,516.0,615.1,95.6,119.6,595.7,715.3,4.8,22.4,13.0,362.2,193.6,38.7,233.5,243.7,2459.1,2109.0,66.4,31.4,20.2,3.6,1.3,11.3,33.7,4324.3,4453.5,4324.3,564.9,27.3,1.3,4453.5,False
165,576401,15,20000743,1,2019,George Hill,MIL,PG,13,20000015,2019-06-24T22:18:50,60,1033.2,1483,27,193.6,428.3,51.5,58.8,139.0,254.0,62.3,54.7,174.3,35.8,79.7,96.8,93.9,44.4,124.2,168.6,4.2,10.4,7.5,153.8,59.2,10.4,58.1,116.2,521.7,470.9,63.1,16.1,15.4,2.4,0.7,12.5,17.1,1101.5,1098.0,1101.5,162.9,0.0,0.0,1098.0,False
166,576402,12,20000745,1,2019,Brandon Knight,CLE,PG,26,20000012,2019-06-24T22:18:50,39,523.1,838,36,112.8,296.1,43.4,52.6,66.1,149.2,50.5,46.7,146.9,36.2,30.8,38.7,90.4,11.4,55.8,67.2,1.9,10.0,5.8,80.9,23.9,2.6,34.2,70.6,303.0,313.2,55.1,11.7,16.3,1.8,0.3,11.2,20.8,549.3,566.9,549.3,-216.4,0.0,0.0,566.9,False
167,576403,2,20000748,1,2019,Michael Kidd-Gilchrist,CHA,SF,3,20000002,2019-06-24T22:18:50,64,1038.2,1343,9,180.0,378.1,54.2,57.0,161.7,324.6,56.7,18.2,53.5,38.7,108.2,140.1,87.9,100.2,178.8,279.1,10.2,16.7,12.8,69.5,36.4,44.4,49.0,177.7,486.4,439.8,63.0,17.0,9.6,1.7,3.7,11.4,18.0,1119.1,1087.5,1119.1,-52.4,1.3,0.0,1087.5,False
168,576404,2,20000749,1,2019,Marvin Williams,CHA,PF,75,20000002,2019-06-24T22:18:50,75,1820.0,2429,6,313.2,742.6,48.1,60.3,153.8,307.5,57.0,159.5,435.1,41.7,75.2,98.0,87.4,86.6,377.0,463.6,4.9,19.5,11.7,103.6,80.9,69.5,53.5,177.7,861.1,785.7,62.4,16.4,7.9,2.1,3.2,8.3,17.1,1970.4,1958.2,1970.4,-6.8,6.5,0.0,1958.2,False
169,577210,27,20000751,1,2019,Lance Stephenson,LAL,SG,3,20000027,2019-06-24T22:18:50,68,1103.7,1278,49,209.6,492.0,48.5,58.0,126.4,267.7,53.8,83.1,224.4,42.3,57.0,83.1,78.0,36.4,208.4,244.9,3.9,18.8,11.3,159.5,46.7,9.1,98.0,126.4,559.2,528.6,60.3,16.7,19.8,2.2,0.7,17.8,23.2,1158.4,1208.2,1158.4,-125.3,1.3,0.0,1208.2,False
170,576405,2,20000752,1,2019,Kemba Walker,CHA,PG,82,20000002,2019-06-24T22:18:50,82,3782.3,3260,43,832.6,1918.1,49.4,58.2,536.5,1085.5,56.3,296.1,832.6,40.5,432.8,512.6,96.1,59.2,352.0,411.2,2.5,13.5,8.8,550.1,116.2,38.7,240.3,149.2,2394.2,2143.6,63.6,28.6,33.4,2.3,1.3,11.5,36.1,3937.2,4088.2,3937.2,39.9,11.4,0.0,4088.2,False
171,576406,2,20000754,1,2019,Cody Zeller,CHA,C,47,20000002,2019-06-24T22:18:50,49,1306.5,1416,0,216.4,393.0,62.8,63.7,209.6,367.9,64.9,7.8,25.1,31.1,126.4,160.6,89.6,125.3,254.0,379.3,10.7,22.5,16.5,117.3,43.3,46.7,70.6,186.8,566.1,463.6,69.6,21.8,13.9,1.9,3.7,15.0,18.6,1396.5,1371.1,1396.5,47.8,5.2,0.0,1371.1,False
172,576407,2,20000758,1,2019,Bismack Biyombo,CHA,C,32,20000002,2019-06-24T22:18:50,54,742.5,891,35,101.4,177.7,65.0,65.0,101.4,177.7,65.0,0.0,0.0,0.0,66.1,103.6,72.6,92.3,189.1,281.3,12.5,26.6,19.4,37.6,12.5,46.7,38.7,117.3,268.8,223.3,68.6,18.1,7.6,0.9,5.9,16.8,14.5,801.7,781.1,801.7,-153.8,3.9,0.0,781.1,False
173,576408,6,20000762,1,2019,Noah Vonleh,NY,PF,57,20000006,2019-06-24T22:18:50,68,1711.5,1960,50,235.8,501.2,53.5,59.6,183.4,345.1,60.5,52.4,156.0,38.3,126.4,177.7,81.1,128.7,472.7,601.4,8.7,29.4,18.3,145.8,52.4,58.1,100.2,198.2,650.4,579.3,63.9,17.9,12.6,1.7,3.2,16.8,17.0,1821.9,1848.6,1821.9,-333.7,20.5,0.0,1848.6,False
174,576409,16,20000770,1,2019,Luol Deng,MIN,SF,2,20000016,2019-06-24T22:18:50,22,345.8,446,17,67.2,134.4,57.0,63.7,51.3,84.3,69.3,15.9,50.1,36.2,28.5,39.9,81.3,22.8,60.4,83.1,7.0,16.7,11.4,20.5,17.1,10.4,15.9,27.3,178.8,151.9,67.0,19.1,8.4,2.4,2.3,10.8,18.1,372.0,365.9,372.0,98.0,0.0,0.0,365.9,False
175,576410,4,20000772,1,2019,Dwyane Wade,MIA,SG,2,20000004,2019-06-24T22:18:50,72,2169.2,2147,18,473.8,1093.4,49.3,54.4,375.9,796.2,53.8,98.0,297.3,37.6,187.9,265.4,80.6,78.6,246.0,324.6,5.0,13.9,10.4,342.8,67.2,43.3,189.1,134.4,1233.5,1210.2,58.1,21.3,30.1,2.0,2.3,15.4,32.0,2279.7,2337.5,2279.7,-77.5,5.2,1.3,2337.5,False
176,576411,8,20000775,1,2019,Shabazz Napier,BKN,PG,2,20000008,2019-06-24T22:18:50,56,1038.2,1118,55,192.5,495.5,44.3,54.2,105.9,235.8,51.1,86.6,259.7,37.9,131.0,157.2,94.9,20.5,93.4,113.9,2.5,11.3,6.9,162.9,46.7,18.2,75.2,76.3,602.5,564.6,60.8,20.8,25.3,2.6,1.6,13.4,27.5,1103.1,1126.5,1103.1,15.9,1.3,0.0,1126.5,False
177,576412,7,20000776,1,2019,James Ennis,PHI,SF,27,20000007,2019-06-24T22:18:50,58,868.9,1400,38,157.2,334.9,53.4,64.4,94.5,157.2,68.5,62.6,177.7,40.2,66.1,92.3,81.6,68.3,139.0,207.3,6.9,11.6,10.2,46.7,46.7,26.2,38.7,170.8,443.1,375.5,67.2,14.0,5.8,2.0,1.9,10.6,14.2,941.8,930.0,941.8,-11.4,0.0,0.0,930.0,False
178,576413,4,20000780,1,2019,Udonis Haslem,MIA,PF,1,20000004,2019-06-24T22:18:50,10,65.4,84,32,12.5,37.6,37.9,37.9,12.5,23.9,59.7,0.0,13.7,0.0,3.9,5.2,85.4,3.9,27.3,30.8,5.6,39.0,21.9,2.6,0.0,0.0,3.9,10.3,28.5,39.6,40.7,7.4,5.2,0.0,0.0,10.3,24.9,65.4,70.3,65.4,-36.4,1.3,0.0,70.3,False
179,576414,11,20000784,1,2019,Carmelo Anthony,CHI,PF,2,20000011,2019-06-24T22:18:50,10,250.9,335,10,55.8,137.8,46.1,56.5,31.9,64.9,55.9,23.9,72.9,37.4,17.1,25.1,77.7,10.3,51.3,61.5,4.3,19.1,11.4,6.5,5.2,9.1,10.4,36.4,152.6,148.8,58.4,14.5,3.4,0.9,2.7,7.5,23.6,263.5,270.5,263.5,-71.8,0.0,0.0,270.5,False
180,641356,29,20000787,1,2019,Quincy Acy,PHO,SF,0,20000029,2019-06-24T22:18:50,10,74.0,139,64,5.2,20.5,25.3,31.7,2.6,3.9,76.0,2.6,17.1,15.1,9.1,11.4,79.7,3.9,25.1,28.5,3.5,22.9,12.8,10.4,1.3,5.2,5.2,27.3,19.4,25.5,43.1,4.9,10.6,0.5,3.5,17.3,10.5,79.7,78.9,79.7,5.2,0.0,0.0,78.9,False
181,576415,25,20000788,1,2019,Tim Hardaway Jr.,DAL,SF,63,20000025,2019-06-24T22:18:50,65,1933.9,2342,43,444.2,1131.0,44.8,54.0,259.7,587.7,50.3,184.5,543.3,38.7,264.2,314.4,95.8,37.6,215.3,252.9,2.2,11.1,7.5,181.1,61.5,10.4,119.6,160.6,1337.2,1269.3,60.0,18.3,14.3,1.7,0.4,11.2,29.2,2004.5,2102.0,2004.5,-456.7,2.6,0.0,2102.0,False
182,577211,23,20000790,1,2019,Jason Smith,NO,PF,1,20000023,2019-06-24T22:18:50,20,177.0,216,35,23.9,67.2,40.5,50.2,13.7,37.6,41.5,10.3,29.6,39.4,15.9,18.2,99.7,18.2,41.0,59.2,10.0,22.0,16.1,15.9,3.9,9.1,14.8,34.2,74.0,75.2,56.0,13.5,10.5,0.9,3.9,18.7,19.5,188.4,192.5,188.4,-55.8,0.0,0.0,192.5,False
183,577212,27,20000792,1,2019,Travis Wear,LAL,SF,0,20000027,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
184,576416,14,20000794,1,2019,Jose Calderon,DET,PG,0,20000014,2019-06-24T22:18:50,48,410.6,719,67,51.3,136.7,42.7,49.3,35.3,71.8,56.0,15.9,64.9,28.0,10.3,12.5,93.2,12.5,55.8,68.3,2.4,10.0,6.7,131.0,18.2,3.9,39.9,72.9,128.7,142.2,51.5,10.6,28.3,1.6,0.5,24.9,12.5,432.3,441.9,432.3,-195.9,0.0,0.0,441.9,False
185,576417,16,20000795,1,2019,Andrew Wiggins,MIN,SF,73,20000016,2019-06-24T22:18:50,73,2414.0,2895,57,567.2,1377.1,46.9,52.5,432.8,980.7,50.2,134.4,396.4,38.6,235.8,337.1,79.6,94.5,306.4,400.9,4.5,13.0,9.6,209.6,80.9,54.7,157.2,174.3,1504.6,1525.4,56.2,17.1,12.4,1.7,2.1,10.6,28.0,2549.5,2585.0,2549.5,-75.2,3.9,0.0,2585.0,False
186,576418,17,20000797,1,2019,Ricky Rubio,UTA,PG,67,20000017,2019-06-24T22:18:50,68,2052.0,2163,0,336.0,831.5,46.0,52.2,246.0,542.2,51.7,90.0,289.3,35.4,222.1,259.7,97.4,37.6,239.2,276.8,2.5,13.4,9.0,473.8,103.6,11.4,205.0,205.0,984.1,945.7,59.2,19.3,36.5,3.0,0.5,20.3,26.0,2167.1,2225.3,2167.1,284.8,9.1,0.0,2225.3,False
187,576419,16,20000800,1,2019,Gorgui Dieng,MIN,C,2,20000016,2019-06-24T22:18:50,76,1238.3,1174,9,215.3,429.4,57.1,59.8,193.6,365.6,60.4,21.6,63.8,38.6,100.2,120.7,94.5,92.3,262.0,354.2,10.8,27.5,18.4,82.0,54.7,46.7,64.9,152.6,552.4,482.5,65.3,23.7,11.8,2.9,4.4,13.5,22.5,1339.7,1302.7,1339.7,-135.5,2.6,0.0,1302.7,False
188,577213,11,20000804,1,2019,Zach LaVine,CHI,PG,62,20000011,2019-06-24T22:18:50,63,2535.8,2472,63,603.7,1292.8,53.2,59.2,467.0,927.1,57.4,136.7,365.6,42.6,355.4,427.1,94.8,45.6,289.3,334.9,2.6,14.6,9.5,322.3,68.3,29.6,244.9,159.5,1699.4,1480.7,65.4,24.5,25.8,1.7,1.3,16.2,34.9,2633.7,2746.7,2633.7,-342.8,2.6,0.0,2746.7,False
189,576420,14,20000806,1,2019,Glenn Robinson III,DET,SG,18,20000014,2019-06-24T22:18:50,47,388.1,695,6,84.3,199.3,48.2,54.0,63.8,129.8,55.9,20.5,69.5,33.6,36.4,45.6,91.1,19.4,61.5,80.9,3.8,11.4,8.2,23.9,15.9,10.4,20.5,51.3,225.5,219.4,58.5,11.5,6.6,1.5,1.4,11.1,17.1,413.1,412.6,413.1,-12.5,0.0,0.0,412.6,False
190,576421,14,20000810,1,2019,Andre Drummond,DET,C,79,20000014,2019-06-24T22:18:50,79,3860.5,3015,4,639.0,1198.2,60.7,61.1,633.3,1154.9,62.4,6.5,43.3,15.0,276.8,469.3,67.2,481.8,921.5,1403.2,19.2,39.5,29.0,127.6,154.9,157.2,199.3,309.8,1560.4,1404.7,63.2,29.3,9.3,3.3,5.7,14.1,26.3,4172.6,4151.1,4172.6,200.5,78.6,0.0,4151.1,False
191,577214,27,20000811,1,2019,Kentavious Caldwell-Pope,LAL,SG,23,20000027,2019-06-24T22:18:50,82,1703.5,2318,3,370.2,861.1,49.0,60.3,198.2,365.6,61.7,172.0,495.5,39.5,156.0,180.0,98.8,54.7,216.4,271.1,3.2,10.8,7.8,125.3,83.1,14.8,74.0,156.0,1068.4,940.3,64.7,17.9,9.7,2.2,0.7,9.5,20.7,1801.4,1840.1,1801.4,-177.7,0.0,0.0,1840.1,False
192,576422,5,20000813,1,2019,D.J. Augustin,ORL,PG,81,20000005,2019-06-24T22:18:50,81,2066.8,2584,4,362.2,771.1,53.5,64.6,213.0,416.9,58.2,149.2,354.2,48.0,206.2,238.1,98.6,46.7,184.5,231.2,2.5,10.1,6.2,485.2,59.2,5.2,145.8,131.0,1079.8,875.8,70.2,20.5,30.7,1.5,0.2,16.3,19.8,2130.6,2232.7,2130.6,192.5,5.2,0.0,2232.7,False
193,576423,8,20000816,1,2019,Spencer Dinwiddie,BKN,PG,4,20000008,2019-06-24T22:18:50,68,2016.8,2180,4,416.9,943.1,50.3,58.9,275.6,521.7,60.1,141.2,421.4,38.2,326.9,405.5,91.8,29.6,159.5,189.1,1.9,9.9,5.9,354.2,45.6,19.4,173.1,213.0,1301.9,1121.5,66.1,22.1,29.1,1.3,0.9,15.2,28.6,2081.8,2186.9,2081.8,-95.7,2.6,0.0,2186.9,False
194,576424,7,20000818,1,2019,Greg Monroe,PHI,C,2,20000007,2019-06-24T22:18:50,43,551.7,546,60,104.8,215.3,55.5,55.5,103.6,209.6,56.4,1.3,6.5,22.8,51.3,82.0,71.2,76.3,119.6,195.9,17.3,25.7,21.6,27.3,15.9,10.4,36.4,75.2,262.0,251.4,59.5,21.2,9.7,1.8,1.7,14.4,25.2,576.8,580.3,576.8,-79.7,0.0,0.0,580.3,False
195,576425,10,20000820,1,2019,Jodie Meeks,TOR,SG,0,20000010,2019-06-24T22:18:50,8,90.4,118,3,23.9,44.4,61.3,73.0,14.8,23.9,70.5,10.4,20.5,50.6,1.3,1.3,113.9,1.3,12.5,13.7,1.4,12.6,8.1,10.4,1.3,1.3,2.6,6.5,58.1,44.9,73.6,21.2,13.1,0.6,1.0,6.3,19.6,92.7,96.8,92.7,14.8,0.0,0.0,96.8,False
196,576426,22,20000821,1,2019,Kenneth Faried,HOU,PF,13,20000022,2019-06-24T22:18:50,37,866.8,829,14,177.7,301.8,67.1,68.8,168.6,273.4,70.3,10.4,28.5,36.4,72.9,112.8,73.6,110.5,174.3,284.8,16.4,27.0,21.6,22.8,19.4,26.2,37.6,93.4,437.4,351.4,70.8,26.9,6.0,1.5,3.5,11.0,23.3,912.3,928.3,912.3,70.6,15.9,0.0,928.3,False
197,576427,28,20000822,1,2019,Danilo Gallinari,LAC,SF,68,20000028,2019-06-24T22:18:50,68,2458.4,2345,23,465.9,1006.9,52.7,63.1,282.5,583.2,55.1,183.4,423.7,49.3,418.0,462.4,103.0,61.5,413.5,475.0,3.7,20.6,12.2,202.7,55.8,26.2,112.8,146.9,1533.1,1210.3,72.1,28.1,15.0,1.5,1.1,11.1,27.3,2540.4,2642.2,2540.4,119.6,9.1,0.0,2642.2,False
198,575682,28,20000824,1,2019,Wilson Chandler,LAC,SF,33,20000028,2019-06-24T22:18:50,52,833.7,1339,64,129.8,310.9,47.6,60.0,62.6,131.0,54.4,67.2,180.0,42.5,20.5,28.5,82.0,54.7,190.2,244.9,5.8,16.6,11.0,93.4,28.5,23.9,52.4,140.1,347.4,323.5,61.2,11.7,10.5,1.3,1.8,15.9,13.6,886.1,905.8,886.1,115.0,0.0,0.0,905.8,False
199,577215,19,20000827,1,2019,Jusuf Nurkic,POR,C,72,20000019,2019-06-24T22:18:50,72,2906.8,2247,49,478.4,940.8,57.9,58.2,475.0,907.8,59.6,3.9,33.0,11.7,321.2,415.7,88.0,276.8,575.2,852.0,15.3,30.4,23.0,265.4,80.9,117.3,191.4,284.8,1281.4,1123.7,64.9,29.7,20.3,2.3,5.4,16.6,28.3,3105.0,3110.0,3105.0,489.8,41.0,1.3,3110.0,False
200,577216,27,20000828,1,2019,JaVale McGee,LAL,C,62,20000027,2019-06-24T22:18:50,75,2205.3,1902,51,455.6,730.1,71.1,71.1,454.5,716.4,72.2,1.3,13.7,10.8,109.3,173.1,72.0,222.1,422.6,644.7,14.0,25.6,19.9,59.2,53.5,168.6,123.0,236.9,1021.7,806.3,72.1,28.7,6.3,1.7,9.4,15.1,23.1,2427.4,2323.6,2427.4,-178.8,15.9,0.0,2323.6,False
201,576428,20,20000832,1,2019,Gary Harris,DEN,SG,48,20000020,2019-06-24T22:18:50,57,1366.2,1867,17,307.5,724.4,48.4,55.7,214.1,448.8,54.3,93.4,275.6,38.6,131.0,164.0,91.0,46.7,135.5,182.2,3.5,10.2,6.8,144.7,62.6,21.6,77.5,128.7,839.4,796.6,60.0,16.5,12.5,2.1,1.3,10.1,22.9,1450.5,1460.8,1450.5,257.4,0.0,0.0,1460.8,False
202,575683,9,20000833,1,2019,Gordon Hayward,BOS,SF,18,20000009,2019-06-24T22:18:50,72,1870.7,2122,21,337.1,723.3,53.1,59.9,249.4,460.2,61.7,87.7,263.1,37.9,177.7,213.0,95.0,58.1,308.7,366.8,3.8,17.7,10.5,277.9,70.6,26.2,119.6,118.5,939.7,817.0,65.5,20.8,20.9,2.1,1.4,14.5,21.7,1967.5,1996.1,1967.5,242.6,2.6,0.0,1996.1,False
203,576429,17,20000834,1,2019,Derrick Favors,UTA,PF,70,20000017,2019-06-24T22:18:50,76,2212.5,2011,30,413.5,705.0,66.7,68.5,394.1,616.2,72.9,19.4,88.8,24.8,175.4,259.7,76.9,235.8,402.1,637.8,14.7,24.2,19.5,101.4,63.8,120.7,95.7,185.7,1021.7,819.3,71.0,28.4,10.3,2.0,6.2,11.9,22.2,2397.0,2327.5,2397.0,214.1,17.1,0.0,2327.5,False
204,576430,19,20000835,1,2019,Enes Kanter,POR,C,31,20000019,2019-06-24T22:18:50,67,2138.8,1867,42,427.1,777.9,62.5,63.3,415.7,739.2,64.0,11.4,38.7,33.5,176.5,224.4,89.6,292.7,457.9,750.6,19.5,29.1,24.4,132.1,36.4,29.6,134.4,190.2,1042.2,876.7,67.8,28.2,12.5,1.2,1.6,15.1,26.2,2204.9,2303.9,2204.9,-214.1,36.4,0.0,2303.9,False
205,576431,25,20000836,1,2019,Trey Burke,DAL,PG,8,20000025,2019-06-24T22:18:50,58,1161.0,1280,33,268.8,624.2,49.1,54.9,205.0,443.1,52.7,63.8,181.1,40.1,117.3,141.2,94.7,31.9,80.9,112.8,3.5,8.7,6.1,181.1,37.6,9.1,55.8,66.1,718.7,686.3,59.7,21.7,27.1,1.9,0.7,9.8,28.5,1206.5,1228.1,1206.5,-39.9,1.3,0.0,1228.1,False
206,576432,30,20000837,1,2019,Alec Burks,SAC,SG,24,20000030,2019-06-24T22:18:50,64,1241.5,1565,64,218.7,539.9,46.1,53.3,149.2,348.5,48.7,69.5,191.4,41.3,132.1,160.6,93.7,34.2,233.5,267.7,2.8,17.9,10.0,145.8,44.4,23.9,74.0,103.6,639.0,610.5,59.6,16.6,14.0,1.7,1.7,12.3,20.7,1309.8,1328.4,1309.8,-339.4,1.3,0.0,1328.4,False
207,576433,19,20000839,1,2019,Rodney Hood,POR,SG,49,20000019,2019-06-24T22:18:50,72,1445.8,2155,35,332.6,764.3,49.5,56.7,236.9,495.5,54.4,95.7,268.8,40.5,156.0,176.5,100.7,28.5,150.3,178.8,1.9,9.4,5.7,143.5,67.2,13.7,62.6,166.3,916.9,841.9,62.1,15.7,10.5,2.0,0.6,9.0,20.3,1526.7,1533.9,1526.7,-310.9,0.0,0.0,1533.9,False
208,576434,17,20000840,1,2019,Rudy Gobert,UTA,C,80,20000017,2019-06-24T22:18:50,81,3588.6,2934,48,542.2,811.0,76.2,76.2,542.2,811.0,76.2,0.0,0.0,0.0,378.1,594.6,72.4,352.0,833.7,1185.7,15.1,34.4,24.9,183.4,75.2,213.0,148.1,263.1,1462.5,1072.6,77.7,31.7,10.9,1.6,7.5,13.8,20.3,3876.8,3834.7,3876.8,437.4,75.2,0.0,3834.7,False
209,576435,17,20000841,1,2019,Dante Exum,UTA,PG,1,20000017,2019-06-24T22:18:50,42,593.0,756,4,115.0,274.5,47.7,51.9,94.5,203.9,52.8,20.5,70.6,33.0,77.5,98.0,90.1,18.2,59.2,77.5,3.4,10.8,7.2,125.3,15.9,6.5,59.2,78.6,328.0,317.6,58.8,15.6,27.5,1.3,0.8,17.9,24.3,614.6,638.4,614.6,54.7,1.3,0.0,638.4,False
210,576436,17,20000842,1,2019,Joe Ingles,UTA,SF,82,20000017,2019-06-24T22:18:50,82,2433.5,2924,38,408.9,913.5,51.0,64.5,193.6,363.3,60.7,215.3,550.1,44.5,99.1,140.1,80.5,39.9,336.0,375.9,1.9,13.9,9.0,534.2,111.6,22.8,219.8,205.0,1132.2,975.1,66.2,18.3,29.8,2.4,0.8,20.9,20.0,2567.9,2681.8,2567.9,487.5,9.1,0.0,2681.8,False
211,576437,23,20000843,1,2019,Ian Clark,NO,SG,6,20000023,2019-06-24T22:18:50,60,741.3,1107,35,172.0,436.2,44.9,54.7,96.8,206.2,53.5,75.2,230.1,37.2,37.6,42.1,101.6,14.8,86.6,101.4,1.8,10.4,6.1,107.1,25.1,10.4,66.1,108.2,456.7,454.8,57.2,12.2,14.7,1.4,0.9,14.4,22.1,775.4,816.9,775.4,-62.6,0.0,0.0,816.9,False
212,575684,9,20000847,1,2019,Marcus Morris,BOS,PF,53,20000009,2019-06-24T22:18:50,75,2053.7,2381,35,429.4,961.3,50.9,60.7,263.1,518.2,57.9,166.3,443.1,42.7,166.3,197.0,96.1,86.6,435.1,521.7,5.0,22.2,13.3,124.2,49.0,28.5,104.8,206.2,1191.4,1048.0,64.7,19.4,9.8,1.3,1.4,10.3,23.9,2131.2,2223.9,2131.2,84.3,6.5,0.0,2223.9,False
213,577217,18,20000848,1,2019,Markieff Morris,OKC,PF,16,20000018,2019-06-24T22:18:50,58,1190.8,1447,40,232.4,551.3,48.0,56.0,154.9,320.1,55.1,77.5,231.2,38.2,80.9,104.8,87.9,69.5,232.4,301.8,6.2,19.5,12.3,90.0,41.0,25.1,61.5,199.3,623.0,597.4,59.3,16.1,11.2,1.7,1.9,10.6,21.2,1256.9,1278.8,1256.9,-183.4,2.6,0.0,1278.8,False
214,576438,4,20000849,1,2019,Goran Dragic,MIA,PG,22,20000004,2019-06-24T22:18:50,36,1010.5,1128,41,203.9,492.0,47.2,54.8,139.0,306.4,51.7,64.9,185.7,39.9,90.0,115.0,89.1,22.8,103.6,126.4,2.8,11.1,7.7,198.2,34.2,6.5,80.9,92.3,562.7,542.7,59.0,18.9,31.1,1.9,0.6,14.8,27.1,1050.4,1098.3,1050.4,47.8,5.2,1.3,1098.3,False
215,576439,15,20000850,1,2019,Eric Bledsoe,MIL,PG,78,20000015,2019-06-24T22:18:50,78,2785.3,2587,56,535.3,1106.0,55.1,62.4,394.1,676.6,66.3,141.2,429.4,37.5,201.6,268.8,85.4,93.4,318.9,412.3,5.0,13.4,10.5,489.8,132.1,33.0,187.9,177.7,1413.5,1224.2,65.7,26.2,31.2,3.1,1.4,15.1,26.2,2950.5,2985.9,2950.5,637.8,10.4,1.3,2985.9,False
216,576440,22,20000851,1,2019,Gerald Green,HOU,SG,0,20000022,2019-06-24T22:18:50,73,1160.0,1677,65,263.1,658.3,45.6,60.9,85.4,156.0,62.3,177.7,502.3,40.3,64.9,77.5,95.4,34.2,173.1,207.3,2.9,13.3,8.9,45.6,37.6,30.8,62.6,143.5,768.8,692.4,63.2,14.9,5.4,1.4,2.0,10.8,22.4,1228.3,1290.5,1228.3,149.2,0.0,0.0,1290.5,False
217,576441,3,20000852,1,2019,Alex Len,ATL,C,31,20000003,2019-06-24T22:18:50,77,1807.4,1759,10,364.5,738.1,56.3,62.8,280.2,505.7,63.1,84.3,232.4,41.3,159.5,246.0,73.8,180.0,303.0,482.9,12.0,21.1,16.4,98.0,30.8,78.6,110.5,227.8,972.7,846.3,65.5,23.7,11.2,1.1,5.0,13.1,25.3,1916.7,1944.3,1916.7,-187.9,10.3,0.0,1944.3,False
218,576442,16,20000854,1,2019,Anthony Tolliver,MIN,PF,0,20000016,2019-06-24T22:18:50,65,737.4,1229,17,112.8,295.0,43.5,61.6,20.5,50.1,46.6,92.3,244.9,42.9,53.5,68.3,89.2,17.1,184.5,201.6,1.9,18.5,10.0,52.4,19.4,23.9,41.0,103.6,371.3,325.1,65.0,11.8,7.2,1.0,2.2,12.8,14.4,780.7,814.1,780.7,-75.2,0.0,0.0,814.1,False
